demand,grid1-load,grid1-temp,grid1-loss
323.377674,385.218,282.55,19.4142
317.8883156,382.934,282.65,19.2199
314.0211217,385.45,282.25,19.4422
320.5943262,389.932,281.95,19.8257
321.1144822,381.755,281.55,19.1565
311.1767726,363.595,281.35,17.6811
293.3072771,340.051,281.05,15.8993
268.2871657,311.524,280.85,13.8771
251.7425306,291.277,280.55,12.5337
238.4277554,276.773,280.25,11.6205
231.5183257,270.885,279.35,11.2601
229.8212669,270.13,278.75,11.2096
231.5526958,271.427,278.25,11.2832
242.6377076,286.113,277.75,12.1783
282.0496712,332.559,277.95,15.2963
321.1537212,389.722,278.05,19.7673
334.1152808,401.056,278.25,20.7232
333.8866277,402.952,278.55,20.8983
330.730253,396.188,278.85,20.3316
325.4950353,393.623,279.15,20.0844
322.3837008,390.174,279.45,19.8024
320.7418471,383.365,279.65,19.2321
323.3001045,382.797,279.55,19.1799
327.3562769,386.023,279.95,19.461
331.5608071,388.56,280.35,19.6925
327.9579283,384.052,280.75,19.3239
325.6325389,385.102,280.15,19.4119
331.9181084,394.555,279.55,20.2097
330.5570977,393.437,278.85,20.133
318.5051309,380.602,277.95,19.0521
302.6308649,363.542,277.05,17.6825
278.2708151,338.999,276.15,15.7549
258.4874573,312.067,276.15,13.8868
245.6132878,297.288,276.15,12.9099
239.2472623,290.405,276.85,12.4529
237.3202777,290.692,276.55,12.4742
239.1969521,294.911,276.15,12.7441
249.1328884,309.703,275.75,13.7206
286.3870951,361.154,275.55,17.4517
327.5739951,419.086,275.25,22.3485
340.0400888,434.268,274.95,23.7349
340.5847665,428.348,276.35,23.1969
338.1989467,415.908,277.75,22.0686
333.393835,393.979,279.05,20.162
330.1012972,386.451,279.85,19.5095
325.8553099,383.326,280.55,19.2456
325.944975,383.286,279.95,19.2253
325.1014314,380.876,280.15,19.0428
325.3193529,383.5,280.35,19.2496
322.407185,382.998,280.65,19.2398
321.4291607,384.88,279.55,19.406
325.1164597,396.171,278.45,20.3601
317.1374183,391.447,277.45,19.9696
301.0368924,379.837,276.35,18.997
285.9618342,366.5,275.25,17.9243
267.6593749,350.846,274.15,16.6937
259.9257251,334.994,273.75,15.5123
248.2390365,317.163,273.45,14.2557
241.1073276,310.227,272.15,13.7816
238.7650254,310.31,272.05,13.7853
239.3461032,320.458,271.95,14.4819
243.8799411,331.048,271.85,15.2214
256.9687117,344.84,271.85,16.2256
265.8620545,359.685,271.75,17.3642
282.4987704,383.012,271.75,19.2405
300.7350959,403.229,273.45,20.9732
310.0257165,408.722,275.05,21.4766
310.3053092,400.839,276.75,20.8071
306.9501834,390.135,277.55,19.8786
301.8667974,381.147,278.35,19.1194
299.6405979,370.861,277.65,18.2933
301.173849,368.503,278.05,18.0881
303.7224542,371.638,278.35,18.3273
306.9720829,372.085,278.75,18.369
311.064573,381.322,277.95,19.1378
316.1160933,396.907,277.15,20.4723
308.3157359,392.677,276.35,20.0777
294.169296,381.268,275.15,19.1065
280.9676901,370.637,273.95,18.2506
267.0624234,358.616,272.75,17.3031
264.0453615,343.894,272.55,16.1714
255.0165698,336.126,272.25,15.598
248.8015095,333.053,270.95,15.3785
247.1179337,331.893,271.15,15.2894
247.2311297,334.355,271.25,15.4583
251.0155574,339.347,271.45,15.8315
261.1099358,349.39,271.45,16.5912
265.0839407,358.251,271.55,17.2637
275.0709333,371.79,271.55,18.3315
288.1009419,385.056,273.15,19.4332
296.6845653,386.822,274.65,19.5987
299.3759835,379.312,276.15,19.0039
299.1421151,371.017,277.05,18.3198
297.5281855,365.242,278.05,17.8514
298.3647648,363.553,277.65,17.6964
302.3739801,363.192,278.05,17.6653
307.8029634,369.766,278.45,18.1773
312.6290089,373.208,278.75,18.4592
319.4970762,388.102,277.85,19.6967
329.3534694,405.63,276.95,21.2097
330.2931721,403.557,276.05,21.0108
321.7411203,394.998,275.35,20.2783
308.2191902,377.862,274.55,18.843
288.3454697,353.773,273.85,16.9291
278.7155769,332.325,273.55,15.3147
267.1506129,319.136,273.15,14.3753
261.9765986,313.482,273.95,13.984
260.6396462,311.291,274.05,13.8387
263.5632031,313.925,274.15,14.013
275.5905369,327.265,274.25,14.9356
314.7573702,369.076,274.15,18.0883
354.0135316,411.014,273.95,21.6148
366.7925048,427.168,273.85,23.0958
366.8645664,432.273,275.15,23.5629
360.8651893,426.387,276.45,22.9998
353.3907545,411.721,277.75,21.6979
348.9849398,400.051,278.55,20.6686
344.3941402,394.345,279.35,20.1816
343.6924432,387.496,280.15,19.5955
345.2024047,383.688,279.95,19.2778
348.9556694,394.21,279.75,20.1617
345.8576454,394.324,279.65,20.1707
345.6318669,400.772,278.35,20.7648
353.3941318,411.037,277.05,21.6732
353.5108728,406.472,275.75,21.2688
343.2878534,393.985,275.15,20.1908
326.5475784,376.393,274.55,18.7269
302.359532,349.28,273.95,16.5852
281.1854015,327.223,274.05,14.9564
268.8531879,314.127,274.15,14.0426
264.4456299,311.269,274.15,13.8529
263.738046,310.295,274.35,13.7791
267.4706919,314.166,274.55,14.0404
279.5076669,327.863,274.75,15.0043
318.2114482,379.088,274.45,18.9183
361.3791663,431.071,274.25,23.4548
373.1892954,445.385,273.95,24.8079
371.6203733,442.901,275.55,24.576
365.1696902,436.54,277.15,23.9783
355.6959997,423.206,278.75,22.7291
350.220805,413.444,279.95,21.8454
345.7998871,398.789,281.15,20.5566
344.0898761,394.705,281.35,20.2099
346.7028887,398.014,281.05,20.4923
353.4932575,405.149,280.75,21.1286
349.0568342,405.035,280.55,21.1231
349.1745584,410.672,279.55,21.6428
355.6573988,414.576,278.55,21.998
354.1174549,407.184,277.55,21.3439
342.4878463,394.244,277.35,20.2136
325.5220428,374.927,277.25,18.5973
301.0528566,348.576,277.05,16.5423
280.0277613,324.953,277.35,14.8263
267.0794216,310.539,277.55,13.837
261.1106491,305.048,277.35,13.4641
259.9150274,303.82,277.55,13.3758
262.3961241,306.691,277.65,13.5528
273.691929,317.499,277.85,14.2902
312.1759109,364.438,277.65,17.7646
352.471431,418.054,277.55,22.3076
364.694942,429.52,277.45,23.3367
363.4169475,429.489,278.75,23.3419
357.3240807,417.534,280.15,22.2581
348.0793324,395.114,281.45,20.2683
339.1447436,386.555,282.25,19.5607
336.9809366,378.226,283.05,18.8619
334.3413441,375.518,282.65,18.6498
336.2640665,374.589,282.15,18.5532
340.871871,378.623,281.65,18.8773
336.9247971,378.941,281.25,18.9027
338.0745076,379.37,280.15,18.9474
345.1393892,391.149,279.15,19.9529
343.4606215,388.502,278.05,19.7245
333.8463513,382.602,277.55,19.2327
316.3671349,368.145,277.05,18.0562
292.6840834,345.503,276.45,16.3018
273.5458254,320.749,276.25,14.5137
261.0814867,308.078,275.95,13.6524
256.0855788,303.152,276.05,13.308
255.1214155,303.705,275.75,13.3446
258.1714295,306.423,275.45,13.5215
269.5354146,315.327,275.15,14.139
308.5138095,362.603,275.05,17.6308
351.1007728,406.345,274.95,21.2936
365.4290765,423.173,274.85,22.7897
365.2744417,427.767,276.15,23.2368
360.8979627,412.766,277.45,21.8687
353.8207107,399.711,278.75,20.7238
347.1995687,387.896,279.85,19.7171
341.9981985,379.617,280.85,19.0242
340.9388355,375.246,281.75,18.6772
342.723179,375.395,282.15,18.6717
346.7192075,377.573,282.55,18.8512
343.7178196,377.406,282.85,18.8494
345.8404775,386.133,281.95,19.579
352.2871074,389.567,281.05,19.8813
348.6876098,389.65,280.05,19.8803
336.8574314,378.843,278.85,18.9539
321.3474661,365.341,277.65,17.8344
298.7851116,344.505,276.35,16.2182
279.54055,324.539,276.15,14.8082
267.0709456,312.209,275.85,13.9464
261.7010264,305.93,275.45,13.5399
260.5199019,303.663,276.05,13.3756
263.5461108,302.635,276.75,13.306
273.4127129,314.28,277.35,14.1155
309.2786393,349.803,277.65,16.6842
350.4030605,392.004,277.95,20.0826
364.0476549,404.01,278.25,21.0863
363.342794,405.012,278.85,21.1894
358.3443154,401.195,279.35,20.8518
349.5460409,387.363,279.85,19.6866
342.7851794,377.119,281.05,18.8408
336.0004736,367.203,282.15,18.0422
333.2225167,356.635,281.75,17.2065
330.4313645,356.519,282.05,17.1969
330.5361229,359.123,282.25,17.39
329.1386789,361.975,282.55,17.6199
332.8195568,370.506,281.55,18.3332
337.6542804,373.337,280.55,18.5729
328.4946048,360.358,279.45,17.534
313.8736601,341.371,278.55,16.076
300.1823103,321.785,277.65,14.6593
284.449156,306.995,276.75,13.6356
268.2761749,299.337,276.35,13.1229
257.7125359,292.304,275.95,12.657
251.9712357,288.099,275.55,12.3896
249.7844522,284.836,275.65,12.1866
250.5941469,282.167,275.65,12.0256
254.3644237,287.01,275.65,12.3279
264.6806903,293.903,275.55,12.7631
277.5969537,307.055,275.35,13.6439
297.0207626,322.837,275.15,14.71
315.1920156,345.085,275.85,16.3219
322.2913828,357.039,276.65,17.2461
317.7002138,359.586,277.35,17.4512
311.0304862,357.224,278.15,17.2782
304.4227588,356.536,278.85,17.2212
300.6182787,355.482,279.55,17.1436
299.6015682,354.504,279.85,17.0573
302.240096,356.928,280.15,17.2461
307.6430993,364.806,280.35,17.8859
317.1758495,370.627,279.85,18.3625
322.9094739,369.64,279.35,18.261
313.4431419,357.245,278.85,17.2903
300.8142104,341.685,278.65,16.1143
289.2124887,330.041,278.45,15.2223
277.2691533,315.364,278.35,14.1801
261.1305582,306.409,278.05,13.5694
253.5863535,296.822,277.85,12.9403
248.5534636,290.401,277.55,12.523
246.7102504,287.514,277.05,12.3478
245.8265207,284.401,276.45,12.144
248.8508961,289.355,275.95,12.4626
255.9750622,296.859,275.75,12.9421
265.0194215,305.692,275.45,13.5189
277.2660441,306.177,275.25,13.5611
292.3145032,326.062,276.55,14.9564
300.5629802,340.583,277.85,16.0301
300.0055854,342.26,279.15,16.1678
296.4956404,340.059,279.85,16.0035
292.8214659,334.258,280.65,15.5619
291.4342715,334.648,281.45,15.5893
293.0922967,338.659,280.95,15.8819
299.344171,343.776,280.55,16.2575
306.3877718,356.314,280.15,17.208
318.7957725,377.525,279.35,18.9195
328.0230798,392.546,278.45,20.1881
326.439063,391.507,277.65,20.066
319.038263,385.773,276.75,19.5559
306.6789461,371.014,275.85,18.338
288.7617391,350.492,275.05,16.7319
271.4718525,328.457,275.25,15.0766
261.5717685,317.167,275.45,14.2871
257.4196365,313.801,275.65,14.0585
256.6109817,323.194,275.65,14.6952
258.7758567,333.671,275.65,15.4313
270.6597896,348.925,275.65,16.6021
307.7365188,399.061,275.35,20.6693
352.653422,461.96,275.05,26.53
367.3098566,471.949,274.75,27.5103
369.4607392,469.259,275.75,27.241
364.1111027,460.539,276.75,26.3841
354.3755432,444.947,277.75,24.8479
347.63082,436.784,278.45,24.0724
341.5799702,427.84,279.15,23.2356
339.37534,419.723,278.35,22.4741
339.9304829,422.914,278.85,22.7722
344.5869832,433.851,279.25,23.7939
343.7432631,434.796,279.65,23.8995
347.9963315,446.778,278.75,25.0536
354.2866972,451.489,277.85,25.517
351.518846,447.575,276.95,25.154
341.5369851,434.249,276.05,23.8632
325.4860316,397.797,275.05,20.5779
302.6014116,382.726,274.15,19.3003
283.0403716,366.16,274.15,17.9579
272.0031601,351.228,274.15,16.7786
268.2832355,346.811,273.15,16.4543
267.99941,348.296,273.25,16.561
271.1458493,354.358,273.35,17.0175
282.9360722,363.07,273.45,17.7033
320.1910862,411.073,273.35,21.7717
364.9957169,467.868,273.25,27.1704
377.8907578,476.389,273.15,28.0156
377.4998976,472.782,274.85,27.656
371.7567754,459.548,276.55,26.3262
360.8214593,445.202,278.25,24.939
352.972592,432.133,279.45,23.6873
346.5070981,424.046,280.55,22.9255
344.0674187,414.751,281.75,22.0853
345.5408226,417.527,281.25,22.3357
351.4651613,426.058,280.85,23.1173
348.9622375,424.796,280.45,23.018
352.4472144,436.359,279.85,24.0955
356.8691964,439.966,279.35,24.4658
352.7874555,435.716,278.85,24.071
341.070188,426.371,278.65,23.1804
324.6079889,404.815,278.55,21.2057
301.2625657,373.946,278.35,18.5944
280.0150816,346.84,278.05,16.498
267.970961,329.389,277.75,15.1984
262.2893065,322.384,277.35,14.7046
261.540666,320.91,277.45,14.5904
263.1359306,322.237,277.55,14.6844
273.9551318,335.555,277.65,15.6661
310.36726,385.62,277.85,19.5658
353.7023964,440.814,278.15,24.4839
366.0598605,439.839,278.35,24.4095
365.2833403,443.45,279.25,24.74
359.1823897,432.343,280.15,23.6873
348.5600547,425.298,281.05,23.0387
338.2034233,410.907,281.35,21.7305
334.1201916,401.466,281.75,20.8986
331.3821917,405.605,282.05,21.2525
332.4022234,407.974,281.85,21.478
336.0598934,419.173,281.65,22.4929
333.795107,412.315,281.45,21.9084
337.4383901,417.816,281.25,22.4179
342.5417554,418.086,280.95,22.4399
338.9794999,412.261,280.75,21.9147
329.3585949,397.814,280.45,20.6382
312.2285615,375.171,280.25,18.7216
289.5152943,344.679,279.95,16.3233
270.7291794,317.571,279.85,14.3573
258.8755969,300.979,279.75,13.2409
253.5163034,294.1,279.65,12.7749
252.280742,291.428,279.55,12.6141
253.9186601,293.097,279.35,12.7075
264.9787353,306.153,279.15,13.5867
301.2098957,350.525,279.25,16.7618
344.1679902,406.648,279.45,21.3723
358.6447769,413.367,279.55,21.9245
359.1797853,412.103,279.95,21.82
354.4859255,405.834,280.35,21.2873
345.6303089,395.18,280.75,20.3376
337.9568769,388.514,281.15,19.7808
331.9487819,382.675,281.55,19.2933
330.1328142,380.185,281.85,19.0976
330.9809657,383.573,281.75,19.3658
334.927002,392.122,281.65,20.0958
333.629009,392.081,281.55,20.0947
338.3880153,402.119,281.25,21
344.0814253,402.906,280.95,21.0846
340.0096175,399.563,280.75,20.7945
329.0233576,387.417,280.15,19.7335
314.1987631,367.261,279.45,18.0443
292.8088221,340.316,278.85,15.9815
277.5886461,312.686,277.95,14.007
265.177037,294.867,277.75,12.84
259.5483401,287.475,277.65,12.3634
257.9107805,284.12,277.65,12.15
259.4063678,285.32,277.75,12.2092
269.1001712,296.943,277.85,12.9588
303.1215904,340.914,277.85,16.0117
344.1935308,394.569,277.85,20.3094
357.4585783,403.455,277.95,21.0647
358.8717626,402.324,278.35,20.975
355.6149679,401.643,278.85,20.9174
348.1191707,398.463,279.35,20.6348
341.5489349,390.555,279.35,19.9641
335.7233042,385.049,279.35,19.4852
332.315904,382.274,279.35,19.2625
329.4506441,385.523,279.25,19.5331
330.1472971,387.157,279.15,19.658
329.8076638,386.945,279.15,19.6599
334.5688019,391.922,279.05,20.1298
337.1502014,386.463,279.05,19.6575
327.0420574,370.834,278.95,18.383
312.6523249,354.274,278.55,17.0739
298.5881379,337.056,278.25,15.7383
283.2461125,319.365,277.85,14.49
271.442521,302.366,276.15,13.325
260.9802377,285.961,275.75,12.2678
255.2295277,275.481,275.35,11.6314
253.2773301,276.249,275.15,11.6627
253.9249554,280.767,274.85,11.9411
257.6826124,282.846,274.65,12.0705
268.217708,290.967,275.25,12.5748
274.3337944,309.035,275.95,13.7793
291.3133542,332.66,276.55,15.4299
310.4523463,354.329,276.95,17.0426
319.2497152,369.39,277.25,18.2381
316.9821862,373.473,277.65,18.5792
311.7334827,371.892,278.05,18.4715
306.1270157,365.882,278.45,17.99
302.4842301,361.979,278.75,17.6733
302.3636757,362.661,278.55,17.7337
305.4890985,369.815,278.35,18.3073
311.7193918,378.298,278.15,18.9854
321.9457387,386.799,277.95,19.7056
326.3451738,379.817,277.75,19.1097
316.5388696,363.819,277.55,17.7843
304.5543294,349.596,277.35,16.6723
292.8643523,336.94,277.05,15.7339
281.1718475,324.554,276.85,14.8506
268.587057,311.668,277.85,13.9676
259.9872674,302.01,277.65,13.3157
254.4146735,294.682,277.55,12.8378
252.5157873,292.431,277.35,12.6912
252.3046533,290.159,277.05,12.5372
255.4026366,292.112,276.85,12.6649
264.2299447,298.739,277.15,13.1083
267.9533774,310.263,277.45,13.8733
277.312781,321.559,277.75,14.6536
291.2227748,336.209,278.55,15.7252
299.5726323,350.803,279.25,16.8281
299.3408294,348.452,280.05,16.6695
296.6641725,342.362,280.75,16.2264
293.2957329,346.578,281.45,16.5342
292.2772444,343.719,282.25,16.3036
295.3859914,350.16,281.85,16.7871
302.3430964,359.998,281.45,17.5522
309.9596612,366.44,281.05,18.0644
324.1878287,387.695,280.55,19.8164
333.1565913,395.728,280.15,20.4879
331.8244393,391.674,279.65,20.1515
324.7605612,380.114,279.55,19.1793
311.5949809,361.573,279.45,17.6759
292.5540653,334.966,279.35,15.6514
279.4337048,310.023,277.35,13.8711
267.7183066,304.579,277.55,13.4733
262.669575,297.018,277.65,12.97
261.6566403,294.796,277.45,12.8307
264.68188,297.569,277.25,12.9977
276.7928207,309.841,277.15,13.7919
317.183351,357.352,277.05,17.2516
362.4891784,416.112,277.05,22.1859
374.3187775,429.286,276.95,23.3595
374.5164114,430.972,277.25,23.5164
368.2283203,429.716,277.55,23.3845
358.6933785,425.071,277.95,22.9433
352.1069676,420.949,278.25,22.5817
346.7698986,419.225,278.55,22.4226
344.6279245,423.186,278.95,22.7787
346.3794268,424.635,278.85,22.9281
352.7376504,438.692,278.85,24.2643
352.7718734,439.91,278.75,24.3792
359.4066961,437.665,278.55,24.2231
364.6239098,428.041,278.25,23.3164
362.4991386,418.922,278.05,22.4742
352.4923039,402.626,278.05,21.0092
335.0681149,378.352,277.95,18.9378
310.3567743,346.218,277.95,16.385
289.9489408,319.587,278.05,14.4654
276.2011875,303.015,278.15,13.3264
270.9139642,296.292,278.25,12.8848
269.5441882,291.032,278.65,12.5422
272.7181583,293.394,279.15,12.6854
283.8070355,305.805,279.65,13.5323
323.4677172,347.729,279.85,16.514
372.4983902,400.187,280.15,20.762
380.835707,408.847,280.35,21.4979
378.4510517,403.062,281.05,20.9592
370.7757034,390.48,281.75,19.8758
359.7364779,390.448,282.45,19.8691
351.6007353,395.866,281.95,20.3325
345.978935,393.198,281.45,20.1174
345.1567331,391.151,280.95,19.9409
348.4347449,399.212,280.65,20.6471
357.2124517,412.569,280.45,21.8264
356.1964348,415.174,280.25,22.0797
361.4957813,419.391,279.95,22.491
364.1707832,411.037,279.65,21.7228
360.6572606,406.923,279.35,21.3637
348.6325673,392.742,278.95,20.1389
331.0187809,367.701,278.55,18.0675
305.9676118,338.279,278.05,15.7869
277.9322696,313.474,279.05,14.0201
264.0524963,298.252,278.95,13.0063
257.4101533,290.582,278.85,12.5017
256.3574723,289.247,278.75,12.4246
258.7651183,287.566,278.65,12.3145
269.8856528,294.415,278.55,12.7592
310.4156225,339.139,278.55,15.8609
360.698864,393.846,278.55,20.2174
368.8571969,406.079,278.55,21.2359
367.6902026,403.228,279.15,20.999
361.2308277,398.02,279.75,20.5447
351.2658236,394.922,280.35,20.2679
341.6705977,394.531,281.15,20.2538
338.4644458,392.953,282.05,20.1151
337.4614347,395.106,282.85,20.3108
339.8774183,397.509,282.85,20.5336
346.1337391,408.182,282.95,21.4553
344.5388298,410.718,282.95,21.688
349.2674924,408.861,282.75,21.5415
350.7575833,406.534,282.45,21.3346
347.1541791,396.794,282.15,20.497
336.5307237,382.276,281.85,19.2537
317.4535903,361.691,281.55,17.567
292.4582888,334.814,281.25,15.5287
271.0885971,306.974,281.15,13.5469
256.889165,289.839,281.05,12.4212
250.1266173,282.33,281.05,11.9381
248.4428042,280.51,281.05,11.8334
250.6960133,281.395,281.05,11.8689
261.4211068,293.013,281.15,12.6141
300.2538301,337.12,280.95,15.6757
350.4596692,392.236,280.85,20.0228
360.5406632,401.331,280.65,20.7836
359.7308043,397.344,281.05,20.4281
355.2956242,386.765,281.35,19.5367
348.0330285,380.188,281.75,19.0011
340.740175,380.753,282.25,19.0391
335.4281021,379.964,282.75,18.9722
335.2761048,383.543,283.25,19.2754
337.9660588,386.747,282.95,19.5441
343.8805876,401.918,282.75,20.8589
343.2803874,402.174,282.55,20.8979
349.3698855,400.755,282.35,20.7723
350.7347006,394.53,282.25,20.2415
346.6617455,385.53,282.05,19.4966
335.1323378,370.055,282.25,18.2133
318.3161338,350.753,282.45,16.7017
294.7134306,325.083,282.65,14.7948
269.0593845,297.805,282.05,13.0682
254.7868785,280.067,281.85,11.8927
247.9985267,272.868,281.65,11.4614
245.7027763,270.072,281.65,11.2871
247.1670259,271.557,281.75,11.3687
256.4242335,284.935,281.75,12.1946
292.4314876,325.879,281.55,14.9404
339.2066998,378.849,281.35,19.0061
350.2505446,392.446,281.15,20.1288
350.588888,394.173,281.25,20.25
348.6791314,399.953,281.25,20.7642
343.3800758,400.598,281.25,20.8249
337.507826,405.867,281.05,21.2847
331.6877214,409.573,280.95,21.6189
330.2777442,418.388,280.75,22.4155
329.4147449,424.168,280.45,22.956
332.4461525,426.647,280.25,23.2104
333.1743586,423.503,280.05,22.9108
339.0078409,426.742,279.95,23.2566
337.4602503,420.246,279.75,22.669
326.952909,404.354,279.55,21.2405
312.4405035,390.481,278.95,20.0309
297.6765419,371.74,278.25,18.4496
281.4220331,353.632,277.65,17.0186
270.9097802,337.247,274.45,15.8242
259.4722087,323.485,274.25,14.8193
253.0684942,316.062,274.15,14.2995
250.8177186,315.414,274.05,14.2528
251.6536044,315.663,274.05,14.264
254.5053877,320.403,273.95,14.6085
265.7869317,330.346,273.85,15.3142
281.8112613,351.293,273.75,16.897
298.952107,377.751,273.65,18.9992
318.515154,400.976,274.55,20.9659
329.3338656,413.791,275.35,22.135
328.476265,410.662,276.25,21.8563
323.4696855,401.03,277.05,21.0061
318.1966762,389.403,277.85,20.0167
314.8989163,388.636,278.65,19.9185
315.3499973,390.257,278.55,20.0424
320.5554474,400.277,278.35,20.9186
327.2526325,415.987,278.25,22.3264
337.2752267,434.97,277.45,24.1015
336.0769444,427.212,276.75,23.3638
325.1911918,412.587,275.95,22.0256
311.8108,396.645,275.25,20.6208
299.2376187,382.441,274.45,19.4165
286.6746882,368.177,273.75,18.2507
276.3216071,352.541,272.75,17.0872
267.1046784,339.732,272.55,16.1053
261.0477689,332.73,272.25,15.5714
261.4096658,328.114,272.35,15.2506
258.536994,325.191,272.35,15.032
257.7633903,315.497,272.35,14.3803
259.8475468,318.671,272.55,14.6105
268.5473545,339.162,272.65,16.0671
283.905756,366.724,272.85,18.1751
292.9128734,383.6,273.25,19.5842
307.4665196,410.155,273.65,21.874
318.0336285,416.278,274.05,22.4232
319.8499432,424.582,274.95,23.2051
318.2357117,421.704,275.75,22.9334
316.5620156,420.188,276.55,22.7694
316.6481505,425.21,276.35,23.2489
320.8075119,432.799,276.15,23.9495
330.1234772,445.295,275.95,25.1519
338.1278575,452.695,275.85,25.9108
351.3454008,445.611,275.75,25.1992
354.7343608,441.44,275.55,24.793
351.5916309,430.857,275.35,23.7803
342.1441322,418.57,275.05,22.6461
327.05418,400.124,274.85,20.9918
305.6643878,376.999,274.75,19.0565
281.6310139,354.854,275.75,17.2243
269.3534803,338.192,275.45,15.9372
263.140806,331.173,275.55,15.4413
261.0043766,330.271,275.55,15.3565
263.0878923,336.304,275.65,15.792
273.7570001,356.162,275.55,17.2782
313.8025004,410.96,275.55,21.8343
364.6043146,466.103,275.55,27.1018
375.7486268,472.94,275.95,27.78
375.3583646,468.773,276.35,27.3626
371.1609171,471.141,276.75,27.6168
365.4667449,455.348,276.95,26.0467
362.8386713,456.012,277.15,26.0944
359.262226,454.529,277.35,25.9191
358.622046,453.613,277.25,25.837
362.2459113,463.051,277.15,26.7808
371.3010483,481.256,277.05,28.6823
371.3712361,482.86,276.95,28.883
375.7016561,473.582,276.75,27.9289
374.2697576,463.922,276.65,26.9662
369.6065208,453.432,276.05,25.9398
357.8634586,435.088,275.45,24.152
338.6648645,413.51,274.85,22.1433
312.2415046,379.145,274.75,19.1711
290.3064545,349.354,274.85,16.8092
276.4984407,336.371,274.95,15.8171
270.4342489,328.237,275.05,15.2229
268.4251358,329.046,275.05,15.2705
270.9670126,332.68,275.15,15.5341
281.6402025,348.532,275.15,16.7135
320.9290005,402.343,275.15,21.136
370.9440562,457.365,275.15,26.2418
380.9526306,463.784,275.35,26.8664
378.0355542,462.99,275.55,26.7063
373.2150008,460.939,275.75,26.4902
367.4973552,455.13,275.95,25.9304
365.6179976,442.455,276.15,24.6893
362.2852428,441.752,276.35,24.6238
362.4212293,446.366,276.25,25.0605
367.4203082,450.313,276.25,25.4744
377.7654811,469.56,276.25,27.4167
377.1525892,471.441,276.15,27.612
380.5421585,464.193,275.95,26.9178
377.5276244,460.317,275.85,26.5166
371.9060854,459.798,275.75,26.4695
358.4776045,443.896,275.75,24.8986
339.0491382,419.848,275.65,22.6209
312.6785966,380.203,275.65,19.1709
285.1013484,352.265,276.25,16.9604
270.4750453,339.328,276.35,15.9542
263.0195165,330.889,276.45,15.3421
261.2942649,321.736,276.55,14.7034
262.7648182,326.892,276.75,15.0589
273.1207176,350.864,276.85,16.8063
312.1340412,397.212,276.85,20.5727
362.5408029,448.324,276.95,25.2832
372.1354703,456.787,277.35,26.107
369.5217689,451.559,277.65,25.5884
364.8537574,445.202,278.05,24.9577
359.371678,443.397,278.35,24.7957
354.8387147,449.392,278.55,25.366
353.4566931,445.387,278.85,24.978
354.3548832,451.151,278.45,25.554
357.7850232,460.53,278.05,26.4948
366.2690364,481.355,277.65,28.6434
365.226002,478.832,277.55,28.3934
366.8287352,468.885,277.45,27.3617
363.3595303,463.336,277.35,26.8231
357.4593893,452.19,277.35,25.7095
345.0986884,436.203,277.45,24.1824
325.6492378,411.761,277.45,21.9283
299.7769335,377.159,277.45,18.9679
279.3272908,352.299,276.85,16.9628
265.1641888,334.003,276.75,15.5711
258.27531,328.534,276.85,15.1665
256.2821393,327.042,276.95,15.0439
257.9102657,330.675,276.95,15.3147
268.7748291,345.468,276.85,16.384
306.9859418,393.808,276.85,20.3083
350.9086578,452.204,276.75,25.6403
362.8931896,461.297,276.95,26.5354
361.826699,459.994,277.15,26.3771
359.8100419,456.991,277.35,26.0872
357.1767941,439.751,277.45,24.4348
355.5506811,434.572,277.55,23.9579
353.4497092,434.312,277.65,23.9227
355.4450876,437.537,277.45,24.2217
359.1208104,455.03,277.15,25.9253
367.3407979,467.998,276.95,27.2483
366.6276006,460.982,276.75,26.5737
369.6173271,451.464,276.65,25.6275
366.3744252,447.342,276.45,25.2314
360.3048664,441.364,276.25,24.6337
347.8964264,426.195,276.05,23.2167
331.2903236,406.038,275.85,21.3828
307.0857881,372.252,275.75,18.5201
286.4206414,348.831,276.55,16.7224
271.5447317,330.772,276.45,15.3873
268.33589,323.027,276.55,14.8168
261.2575723,320.879,276.65,14.6752
262.3093789,320.442,276.75,14.662
272.0675078,333.38,276.75,15.5964
303.1104842,383.04,276.75,19.4392
350.1006295,439.614,276.85,24.4977
362.7415527,454.697,276.95,25.9569
363.1463677,455.224,277.15,26.024
363.503417,448.288,277.35,25.3622
360.6372029,444.782,277.65,25.0466
358.7278765,439.652,277.95,24.5417
355.5334777,425.502,278.25,23.2351
355.9310257,419.275,277.65,22.6586
355.3557074,437.147,277.05,24.2986
359.4348236,459.549,276.35,26.5195
360.8862112,465.2,275.95,27.1213
365.3696844,457.363,275.55,26.3602
359.8531496,446.681,275.15,25.2968
347.7946384,430.38,274.45,23.7631
332.8828317,412.86,273.75,22.1152
318.1686897,395.49,273.05,20.5928
301.3609085,373.021,272.95,18.6988
286.6156326,354.253,274.25,17.1405
273.6229723,340.84,274.05,16.1382
269.7836215,337.167,273.65,15.8493
263.4299118,335.684,273.25,15.7468
264.2790128,333.913,272.85,15.6234
267.8077671,335.833,272.85,15.7747
274.228882,346.677,272.75,16.5711
291.9497436,364.248,272.75,17.9419
311.5453793,386.648,273.15,19.7692
331.1355046,413.146,273.45,22.1042
343.2361115,429.803,273.85,23.646
344.6079217,430.968,274.35,23.7463
342.9306462,427.784,274.85,23.466
338.7485742,425.141,275.35,23.2245
